investor_id,amfi_code,transaction_date,transaction_type,amount_inr,kyc_status
INV100300,119092,2025-07-04,Redemption,10000,Verified
INV100300,101206,2025-08-09,SIP,1064,Verified
INV100300,119092,2025-10-14,SIP,983,Verified
INV100300,101206,2025-11-11,SIP,1039,Verified
INV100300,101206,2025-12-17,SIP,1026,Verified
INV100300,119092,2026-01-13,SIP,984,Verified
INV100300,101206,2026-03-01,SIP,976,Verified
INV100300,101206,2026-05-15,SIP,990,Verified
INV100301,102887,2024-08-16,SIP,4883,Pending
INV100301,119092,2024-09-23,SIP,4794,Pending
INV100301,119092,2024-10-22,SIP,4920,Pending
INV100301,119092,2024-11-22,SIP,5273,Pending
INV100301,119092,2024-12-19,SIP,4636,Pending
INV100301,119092,2025-01-20,SIP,5097,Pending
INV100301,102887,2025-02-24,SIP,4643,Pending
INV100301,102887,2025-03-14,SIP,5716,Pending
INV100301,102887,2025-04-15,SIP,5069,Pending
INV100301,102887,2025-05-07,SIP,4802,Pending
INV100301,102887,2025-06-14,SIP,4810,Pending
INV100301,119092,2025-07-07,SIP,4872,Pending
INV100301,102887,2025-09-07,SIP,4953,Pending
INV100301,102887,2025-10-31,SIP,4986,Pending
INV100301,119092,2026-01-07,SIP,5100,Pending
INV100301,119092,2026-02-15,Redemption,20000,Pending
INV100301,102887,2026-03-26,SIP,5034,Pending
INV100301,120841,2026-05-20,Lumpsum,5000,Pending
INV100301,119092,2026-05-23,SIP,4586,Pending
INV100302,119599,2024-09-22,SIP,938,Verified
INV100302,119599,2024-10-23,SIP,989,Verified
INV100302,149323,2024-11-28,SIP,994,Verified
INV100302,149323,2025-01-02,SIP,1134,Verified
INV100302,119599,2025-01-30,SIP,1035,Verified
INV100302,119599,2025-03-04,SIP,1040,Verified
INV100302,119599,2025-04-06,SIP,965,Verified
INV100302,149323,2025-05-03,SIP,995,Verified
INV100302,119599,2025-06-07,SIP,1035,Verified
INV100302,119599,2025-07-06,SIP,898,Verified
INV100302,149323,2025-08-02,SIP,1014,Verified
INV100302,119599,2025-09-05,SIP,1072,Verified
INV100302,120504,2025-10-24,Lumpsum,10000,Verified
INV100302,149323,2025-11-23,Redemption,2000,Verified
INV100302,120844,2025-12-03,Lumpsum,5000,Verified
INV100302,125498,2025-12-29,Lumpsum,25000,Verified
INV100303,119551,2024-12-04,SIP,1575,Verified
INV100303,125498,2025-01-06,SIP,1583,Verified
INV100303,125498,2025-02-02,SIP,1535,Verified
INV100303,125498,2025-03-01,SIP,1395,Verified
INV100303,125498,2025-03-29,SIP,1540,Verified
INV100303,125498,2025-04-27,SIP,1386,Verified
INV100303,119551,2025-06-04,SIP,1524,Verified
INV100303,125498,2025-06-30,SIP,1664,Verified
INV100303,125498,2025-08-01,SIP,1291,Verified
INV100303,125498,2025-09-10,SIP,1485,Verified
INV100303,119551,2025-10-05,SIP,1445,Verified
INV100303,119551,2025-11-05,SIP,1494,Verified
INV100303,125498,2025-12-09,SIP,1437,Verified
INV100303,119551,2026-01-02,SIP,1475,Verified
INV100303,125498,2026-01-29,SIP,1411,Verified
INV100303,125498,2026-03-02,SIP,1421,Verified
INV100303,119551,2026-03-28,SIP,1510,Verified
INV100303,119551,2026-04-23,SIP,1610,Verified
INV100303,119551,2026-05-22,SIP,1409,Verified
INV100304,119095,2026-01-21,Lumpsum,5000,Verified
INV100304,120503,2026-02-17,SIP,2083,Verified
INV100304,119551,2026-02-18,Lumpsum,10000,Verified
INV100304,119551,2026-03-19,SIP,1900,Verified
INV100304,120503,2026-04-22,SIP,1943,Verified
INV100304,120503,2026-05-14,Redemption,2000,Verified
INV100304,120841,2026-05-17,Lumpsum,10000,Verified
INV100304,119551,2026-05-21,SIP,1904,Verified
INV100305,102887,2022-06-27,SIP,1995,Verified
INV100305,102887,2022-07-31,SIP,2010,Verified
INV100305,102887,2022-08-30,SIP,1835,Verified
INV100305,102887,2022-09-25,SIP,2109,Verified
INV100305,102887,2022-10-16,SIP,2134,Verified
INV100305,102887,2022-11-16,SIP,1926,Verified
INV100305,102887,2022-12-12,SIP,2189,Verified
INV100305,102887,2023-01-16,SIP,1989,Verified
INV100305,102887,2023-02-15,SIP,1936,Verified
INV100305,102887,2023-02-25,Redemption,10000,Verified
INV100305,102887,2023-03-17,SIP,1933,Verified
INV100305,102887,2023-04-15,SIP,2181,Verified
INV100305,102887,2023-05-14,SIP,1896,Verified
INV100305,102887,2023-06-07,SIP,2012,Verified
INV100305,102887,2023-07-03,SIP,2024,Verified
INV100305,102887,2023-07-26,SIP,2069,Verified
INV100305,102887,2023-08-20,SIP,2004,Verified
INV100305,102887,2023-09-17,SIP,2171,Verified
INV100305,102887,2023-10-17,SIP,2194,Verified
INV100305,102887,2023-11-18,SIP,2142,Verified
INV100305,102887,2023-12-17,SIP,2034,Verified
INV100305,102887,2024-01-20,SIP,2090,Verified
INV100305,102887,2024-02-21,SIP,1968,Verified
INV100305,102887,2024-03-21,SIP,2113,Verified
INV100305,102887,2024-04-25,SIP,1941,Verified
INV100305,102887,2024-05-22,SIP,1910,Verified
INV100305,102887,2024-06-24,SIP,1908,Verified
INV100305,102887,2024-07-27,SIP,2054,Verified
INV100305,102887,2024-08-23,SIP,2156,Verified
INV100305,102887,2024-09-16,SIP,2165,Verified
INV100305,102887,2024-10-17,SIP,1793,Verified
INV100305,102887,2024-11-22,SIP,2097,Verified
INV100305,102887,2024-12-20,SIP,1904,Verified
INV100305,102887,2025-01-12,SIP,2241,Verified
INV100305,102887,2025-02-07,SIP,1874,Verified
INV100305,120503,2025-02-27,Lumpsum,5000,Verified
INV100305,102887,2025-03-10,SIP,1837,Verified
INV100306,118635,2022-08-25,SIP,5192,Pending
INV100306,119551,2022-09-20,SIP,4961,Pending
INV100306,118635,2022-10-28,SIP,4744,Pending
INV100306,119551,2022-11-26,SIP,4973,Pending
INV100306,119551,2022-12-24,SIP,5288,Pending
INV100306,119551,2023-01-24,SIP,5147,Pending
INV100306,118635,2023-02-26,SIP,5396,Pending
INV100306,118635,2023-04-02,SIP,5304,Pending
INV100306,118635,2023-04-29,SIP,5211,Pending
INV100306,119551,2023-05-31,SIP,4882,Pending
INV100306,118635,2023-06-26,SIP,5139,Pending
INV100306,118635,2023-07-23,SIP,4947,Pending
INV100306,118635,2023-08-23,SIP,4648,Pending
INV100306,118635,2023-09-25,SIP,5038,Pending
INV100306,118635,2023-11-01,SIP,4905,Pending
INV100306,118635,2023-12-02,SIP,5049,Pending
INV100306,119551,2024-01-09,SIP,5015,Pending
INV100306,118635,2024-02-05,SIP,4924,Pending
INV100306,119551,2024-02-28,SIP,4815,Pending
INV100306,118635,2024-03-24,SIP,4910,Pending
INV100306,119551,2024-04-22,SIP,5295,Pending
INV100306,119551,2024-05-24,SIP,4777,Pending
INV100306,118635,2024-06-26,SIP,5347,Pending
INV100306,119551,2024-07-27,SIP,4684,Pending
INV100306,119551,2024-08-30,SIP,5445,Pending
INV100306,118635,2024-09-30,SIP,4960,Pending
INV100306,119551,2024-10-28,SIP,4910,Pending
INV100306,119551,2024-11-29,SIP,5250,Pending
INV100306,118635,2024-12-30,SIP,4784,Pending
INV100306,120504,2025-08-15,Lumpsum,5000,Pending
INV100307,100033,2024-02-22,Lumpsum,10000,Verified
INV100307,120503,2024-03-09,SIP,2163,Verified
INV100307,120503,2024-03-21,SIP,2038,Verified
INV100307,120503,2024-04-17,SIP,2000,Verified
INV100307,119095,2024-06-11,Lumpsum,50000,Verified
INV100307,120503,2024-06-14,SIP,2102,Verified
INV100307,120503,2024-07-27,SIP,2076,Verified
INV100307,120503,2024-08-27,SIP,2024,Verified
INV100307,120503,2024-10-31,SIP,2033,Verified
INV100307,120503,2024-12-04,SIP,1973,Verified
INV100307,120503,2025-02-07,SIP,1891,Verified
INV100307,120503,2025-03-05,SIP,2060,Verified
INV100307,120503,2025-04-10,SIP,1855,Verified
INV100307,120503,2025-06-21,SIP,1891,Verified
INV100307,120503,2025-08-01,SIP,1939,Verified
INV100307,120503,2025-09-09,SIP,1912,Verified
INV100307,120503,2025-11-07,SIP,2011,Verified
INV100307,120503,2026-01-10,SIP,1940,Verified
INV100307,120503,2026-04-07,SIP,1810,Verified
INV100307,120503,2026-04-20,SIP,2175,Verified
INV100308,120503,2024-07-31,SIP,1632,Verified
INV100308,102887,2024-08-25,SIP,1481,Verified
INV100308,120503,2024-09-22,SIP,1557,Verified
INV100308,120503,2024-10-22,SIP,1439,Verified
INV100308,120503,2024-11-20,SIP,1443,Verified
INV100308,102887,2024-12-19,SIP,1638,Verified
INV100308,120503,2025-01-16,SIP,1341,Verified
INV100308,120503,2025-02-20,SIP,1491,Verified
INV100308,102887,2025-03-20,SIP,1429,Verified
INV100308,120503,2025-04-26,SIP,1370,Verified
INV100308,120503,2025-05-27,SIP,1590,Verified
INV100308,102887,2025-06-26,SIP,1426,Verified
INV100308,120503,2025-07-22,SIP,1614,Verified
INV100308,102887,2025-08-20,SIP,1528,Verified
INV100308,102887,2025-09-19,SIP,1467,Verified
INV100308,120843,2025-10-06,Lumpsum,50000,Verified
INV100308,120503,2025-10-14,SIP,1581,Verified
INV100308,102887,2025-11-13,SIP,1535,Verified
INV100308,120503,2025-12-13,SIP,1465,Verified
INV100308,120503,2026-01-11,SIP,1587,Verified
INV100308,120503,2026-02-15,SIP,1485,Verified
INV100308,102887,2026-02-18,Redemption,5000,Verified
INV100308,102887,2026-03-20,SIP,1641,Verified
INV100308,120503,2026-04-26,SIP,1595,Verified
INV100308,118635,2026-05-12,Lumpsum,5000,Verified
INV100308,102887,2026-05-26,SIP,1578,Verified
INV100309,102887,2022-04-20,SIP,1826,Pending
INV100309,102887,2022-05-25,SIP,1891,Pending
INV100309,102887,2022-06-14,SIP,2102,Pending
INV100309,119551,2022-07-16,SIP,2086,Pending
INV100309,102887,2022-08-18,SIP,2019,Pending
INV100309,119551,2022-09-15,SIP,2042,Pending
INV100309,119551,2022-10-20,SIP,1990,Pending
INV100309,102887,2022-11-24,SIP,2038,Pending
INV100309,102887,2023-01-02,SIP,2165,Pending
INV100309,102887,2023-02-07,SIP,2219,Pending
INV100309,102887,2023-03-08,SIP,1978,Pending
INV100309,102887,2023-03-29,SIP,1892,Pending
INV100309,119551,2023-04-29,SIP,1884,Pending
INV100309,102887,2023-06-05,SIP,2227,Pending
INV100309,119551,2023-06-30,SIP,2154,Pending
INV100309,102887,2023-07-22,SIP,1937,Pending
INV100309,102887,2023-08-19,SIP,1949,Pending
INV100309,102887,2023-09-14,SIP,1956,Pending
INV100309,119551,2023-10-14,SIP,2116,Pending
INV100309,119551,2023-11-14,SIP,1853,Pending
INV100309,102887,2023-12-12,SIP,2071,Pending
INV100309,102887,2024-01-12,SIP,2093,Pending
INV100309,119551,2024-02-08,SIP,1923,Pending
INV100309,102887,2024-03-10,SIP,1948,Pending
INV100309,102887,2024-04-06,SIP,1894,Pending
INV100309,102887,2024-05-04,SIP,2024,Pending
INV100309,102887,2024-06-06,SIP,2051,Pending
INV100309,119551,2024-07-03,SIP,1908,Pending
INV100309,119551,2024-07-30,SIP,1926,Pending
INV100309,102887,2024-09-01,SIP,2221,Pending
INV100309,119551,2024-09-27,SIP,2159,Pending
INV100309,102887,2024-11-02,SIP,2047,Pending
INV100309,102887,2024-12-06,SIP,1995,Pending
INV100309,102887,2025-01-04,SIP,1764,Pending
INV100310,125498,2024-05-06,SIP,2450,Verified
INV100310,125498,2024-06-18,SIP,2352,Verified
INV100310,125498,2024-08-17,SIP,2523,Verified
INV100310,125498,2024-10-06,SIP,2562,Verified
INV100310,125498,2024-11-07,SIP,2311,Verified
INV100310,125498,2025-01-10,SIP,2586,Verified
INV100310,125498,2025-02-13,SIP,2551,Verified
INV100310,125498,2025-04-24,SIP,2642,Verified
INV100310,125498,2025-05-27,SIP,2314,Verified
INV100310,125498,2025-06-14,SIP,2462,Verified
INV100310,125498,2025-08-27,SIP,2409,Verified
INV100310,125498,2025-09-29,SIP,2423,Verified
INV100310,125498,2025-11-02,SIP,2499,Verified
INV100310,125498,2025-11-21,SIP,2635,Verified
INV100310,125498,2025-11-23,Redemption,5000,Verified
INV100310,125498,2026-01-02,SIP,2809,Verified
INV100310,125498,2026-01-23,SIP,2698,Verified
INV100310,125498,2026-04-05,SIP,2449,Verified
INV100310,125498,2026-05-12,SIP,2385,Verified
INV100311,120841,2025-05-11,SIP,1965,Verified
INV100311,120841,2025-06-24,SIP,1999,Verified
INV100311,120841,2025-08-24,SIP,2022,Verified
INV100311,120841,2025-10-22,SIP,2000,Verified
INV100311,120841,2025-12-10,SIP,1976,Verified
INV100311,120841,2026-02-13,SIP,2032,Verified
INV100311,120841,2026-03-26,SIP,1982,Verified
INV100311,148569,2026-04-18,Lumpsum,25000,Verified
INV100311,120841,2026-05-07,SIP,2003,Verified
INV100312,119092,2023-02-25,SIP,500,Verified
INV100312,120503,2023-03-26,SIP,500,Verified
INV100312,120503,2023-05-24,SIP,500,Verified
INV100312,120841,2023-06-05,Lumpsum,50000,Verified
INV100312,119092,2023-06-30,SIP,520,Verified
INV100312,119092,2023-08-30,SIP,526,Verified
INV100312,120503,2023-10-01,SIP,505,Verified
INV100312,119092,2023-10-27,SIP,563,Verified
INV100312,120503,2023-12-13,SIP,500,Verified
INV100312,120503,2024-01-15,Lumpsum,25000,Verified
INV100312,119092,2024-01-22,SIP,536,Verified
INV100312,118635,2024-02-21,Lumpsum,25000,Verified
INV100312,119092,2024-03-13,SIP,500,Verified
INV100312,119092,2024-04-06,SIP,523,Verified
INV100312,120503,2024-04-27,SIP,527,Verified
INV100312,119092,2024-06-09,SIP,500,Verified
INV100312,119092,2024-08-27,SIP,500,Verified
INV100312,120503,2024-09-26,SIP,505,Verified
INV100312,119092,2024-10-25,SIP,524,Verified
INV100312,119092,2024-12-29,SIP,500,Verified
INV100312,120503,2025-02-02,SIP,507,Verified
INV100312,120503,2025-02-20,SIP,542,Verified
INV100312,119092,2025-04-01,SIP,508,Verified
INV100312,120503,2025-06-08,SIP,538,Verified
INV100312,119092,2025-06-18,SIP,500,Verified
INV100312,120503,2025-08-12,SIP,544,Verified
INV100312,120503,2025-10-28,SIP,500,Verified
INV100312,119092,2025-12-08,SIP,500,Verified
INV100313,120504,2023-05-06,SIP,1941,Pending
INV100313,120504,2023-07-03,SIP,1902,Pending
INV100313,120504,2023-08-09,SIP,1946,Pending
INV100313,120504,2023-10-09,SIP,1985,Pending
INV100313,120504,2023-12-14,SIP,1885,Pending
INV100313,120504,2024-01-27,SIP,1943,Pending
INV100314,120841,2026-03-08,SIP,1922,Verified
INV100314,125497,2026-03-15,Lumpsum,10000,Verified
INV100314,120841,2026-04-04,SIP,1960,Verified
INV100314,120841,2026-05-02,SIP,1836,Verified
INV100314,120841,2026-05-19,Redemption,5000,Verified
INV100314,119092,2026-05-26,Lumpsum,5000,Verified
INV100314,120841,2026-05-28,SIP,2050,Verified
INV100315,101207,2026-05-03,Lumpsum,10000,Verified
INV100315,102887,2026-05-17,Lumpsum,25000,Verified
INV100315,120503,2026-05-25,Lumpsum,5000,Verified
INV100316,149322,2025-11-15,SIP,1533,Verified
INV100316,149322,2025-12-16,SIP,1520,Verified
INV100316,149322,2026-01-16,SIP,1535,Verified
INV100316,149322,2026-02-09,SIP,1441,Verified
INV100316,101208,2026-02-16,Lumpsum,5000,Verified
INV100316,149322,2026-03-06,SIP,1583,Verified
INV100316,149322,2026-04-11,SIP,1338,Verified
INV100316,125498,2026-04-23,Lumpsum,50000,Verified
INV100316,149322,2026-05-17,SIP,1506,Verified
INV100316,149322,2026-05-22,Redemption,20000,Verified
INV100317,125497,2023-03-06,SIP,4805,Pending
INV100317,120503,2023-03-11,SIP,5299,Pending
INV100317,120503,2023-04-01,SIP,5175,Pending
INV100317,120503,2023-07-11,SIP,5033,Pending
INV100317,120503,2023-09-11,SIP,4658,Pending
INV100317,120503,2023-09-24,SIP,5099,Pending
INV100317,120503,2023-11-29,SIP,4858,Pending
INV100317,120503,2024-01-16,SIP,4968,Pending
INV100317,125497,2024-02-28,SIP,4787,Pending
INV100317,120503,2024-04-18,SIP,4890,Pending
INV100317,125497,2024-06-15,SIP,5256,Pending
INV100317,125497,2024-08-12,SIP,5024,Pending
INV100317,120503,2024-09-07,SIP,5024,Pending
INV100317,120503,2026-03-24,Redemption,10000,Pending
INV100317,120841,2026-04-04,Lumpsum,10000,Pending
INV100318,119599,2024-01-24,Lumpsum,5000,Verified
INV100318,148568,2024-01-28,SIP,2014,Verified
INV100318,148568,2024-03-04,SIP,2024,Verified
INV100318,148568,2024-04-02,SIP,2152,Verified
INV100318,148568,2024-04-25,SIP,1942,Verified
INV100318,148568,2024-05-21,SIP,1781,Verified
INV100318,148568,2024-06-23,SIP,1945,Verified
INV100318,148568,2024-07-26,SIP,2038,Verified
INV100318,148568,2024-08-27,SIP,1955,Verified
INV100318,119552,2024-09-16,Lumpsum,5000,Verified
INV100318,148568,2024-09-22,SIP,2008,Verified
INV100318,148568,2024-10-25,SIP,1995,Verified
INV100318,148568,2024-11-21,SIP,1881,Verified
INV100318,148568,2024-12-21,SIP,1945,Verified
INV100318,148568,2025-01-19,SIP,1977,Verified
INV100318,148568,2025-02-16,SIP,2029,Verified
INV100318,148568,2025-03-20,SIP,2196,Verified
INV100318,148568,2025-05-18,Redemption,20000,Verified
INV100319,120841,2023-06-08,SIP,2521,Pending
INV100319,120841,2023-07-09,SIP,2624,Pending
INV100319,120841,2023-08-10,SIP,2316,Pending
INV100319,120841,2023-09-08,SIP,2298,Pending
INV100319,120841,2023-10-11,SIP,2674,Pending
INV100319,120841,2023-11-03,SIP,2417,Pending
INV100319,120841,2023-11-28,SIP,2444,Pending
INV100319,120841,2023-12-30,SIP,2445,Pending
INV100319,120841,2024-02-01,SIP,2633,Pending
INV100319,120841,2024-04-18,SIP,2361,Pending
INV100319,120841,2024-07-06,SIP,2683,Pending
INV100319,120841,2024-09-25,SIP,2481,Pending
INV100319,120841,2024-11-22,SIP,2377,Pending
INV100319,120841,2025-01-15,SIP,2501,Pending
INV100319,120841,2025-03-30,SIP,2663,Pending
INV100319,120844,2025-04-14,Lumpsum,10000,Pending
INV100319,120841,2025-05-30,SIP,2496,Pending
INV100320,120503,2025-07-18,SIP,506,Verified
INV100320,120503,2025-08-14,SIP,505,Verified
INV100320,120503,2025-09-14,SIP,527,Verified
INV100320,120503,2025-10-08,SIP,533,Verified
INV100320,120844,2025-10-15,Lumpsum,10000,Verified
INV100320,120843,2025-11-10,Lumpsum,25000,Verified
INV100320,120503,2025-12-08,Redemption,10000,Verified
INV100320,120503,2025-12-13,SIP,500,Verified
INV100320,120503,2026-02-11,SIP,500,Verified
INV100320,120503,2026-03-31,SIP,516,Verified
INV100320,119093,2026-05-17,Lumpsum,25000,Verified
INV100321,100025,2024-10-01,SIP,5331,Verified
INV100321,119552,2024-11-06,SIP,5340,Verified
INV100321,119552,2024-12-05,SIP,4990,Verified
INV100321,100025,2025-01-04,SIP,5391,Verified
INV100321,119552,2025-02-03,SIP,5018,Verified
INV100321,119552,2025-03-06,SIP,5156,Verified
INV100321,100025,2025-04-02,SIP,5342,Verified
INV100321,119552,2025-04-25,SIP,5409,Verified
INV100321,100025,2025-05-17,SIP,5242,Verified
INV100321,100025,2025-06-16,SIP,4671,Verified
INV100321,119552,2025-07-17,SIP,4946,Verified
INV100321,100025,2025-08-13,SIP,4992,Verified
INV100321,100025,2025-09-09,SIP,4940,Verified
INV100321,100025,2025-10-07,SIP,4865,Verified
INV100321,100025,2025-11-13,SIP,5089,Verified
INV100321,119552,2025-12-12,SIP,4645,Verified
INV100321,119552,2026-01-07,SIP,4784,Verified
INV100321,100025,2026-02-07,SIP,5432,Verified
INV100321,119552,2026-03-09,SIP,4789,Verified
INV100321,100025,2026-04-06,SIP,4912,Verified
INV100321,119552,2026-05-04,Redemption,2000,Verified
INV100321,119552,2026-05-06,SIP,5432,Verified
INV100322,120503,2022-10-09,SIP,1542,Pending
INV100322,120503,2022-11-11,SIP,1608,Pending
INV100322,120503,2022-12-08,SIP,1516,Pending
INV100322,120503,2023-01-07,SIP,1506,Pending
INV100322,120503,2023-02-06,SIP,1502,Pending
INV100322,120503,2023-03-08,SIP,1555,Pending
INV100322,120503,2023-04-11,SIP,1444,Pending
INV100322,120503,2023-05-10,SIP,1469,Pending
INV100322,120503,2023-06-06,SIP,1379,Pending
INV100322,120503,2023-07-06,SIP,1535,Pending
INV100322,120503,2023-08-04,SIP,1500,Pending
INV100322,120503,2023-09-04,SIP,1605,Pending
INV100322,120503,2023-10-02,SIP,1413,Pending
INV100322,120503,2023-10-31,SIP,1641,Pending
INV100322,120503,2023-11-25,SIP,1548,Pending
INV100322,119599,2023-12-28,Lumpsum,50000,Pending
INV100322,120503,2023-12-29,SIP,1323,Pending
INV100322,120503,2024-01-05,Redemption,20000,Pending
INV100322,120503,2024-01-29,SIP,1545,Pending
INV100322,120503,2024-02-26,SIP,1452,Pending
INV100322,120503,2024-03-24,SIP,1476,Pending
INV100322,120503,2024-04-21,SIP,1464,Pending
INV100322,120503,2024-05-19,SIP,1589,Pending
INV100322,120503,2024-06-13,SIP,1369,Pending
INV100322,120503,2024-07-17,SIP,1486,Pending
INV100322,120503,2024-08-14,SIP,1492,Pending
INV100322,120503,2024-09-13,SIP,1461,Pending
INV100322,120503,2024-10-15,SIP,1428,Pending
INV100322,120503,2024-11-12,SIP,1334,Pending
INV100322,120503,2024-12-16,SIP,1487,Pending
INV100322,120503,2025-01-17,SIP,1535,Pending
INV100322,120503,2025-02-18,SIP,1500,Pending
INV100322,120503,2025-03-21,SIP,1428,Pending
INV100322,120503,2025-04-15,SIP,1493,Pending
INV100322,120503,2025-05-12,SIP,1606,Pending
INV100322,120503,2025-06-12,SIP,1447,Pending
INV100322,149323,2025-07-03,Lumpsum,5000,Pending
INV100322,120503,2025-07-10,SIP,1509,Pending
INV100323,101208,2025-07-26,SIP,1880,Verified
INV100323,101208,2025-08-25,SIP,2122,Verified
INV100323,101208,2025-09-25,SIP,2055,Verified
INV100323,101208,2025-10-19,SIP,2191,Verified
INV100323,118634,2025-11-11,Lumpsum,5000,Verified
INV100323,101208,2025-11-14,SIP,1801,Verified
INV100323,101208,2025-12-12,SIP,1756,Verified
INV100323,101208,2026-01-06,SIP,2255,Verified
INV100323,101208,2026-02-03,SIP,1858,Verified
INV100323,101208,2026-03-04,Redemption,20000,Verified
INV100323,101208,2026-03-05,SIP,1911,Verified
INV100323,101208,2026-04-07,SIP,1912,Verified
INV100323,101208,2026-05-08,SIP,1886,Verified
INV100324,120503,2025-09-12,SIP,1987,Verified
INV100324,120506,2025-10-10,Lumpsum,10000,Verified
INV100324,149323,2025-10-16,SIP,2063,Verified
INV100324,120503,2025-11-12,SIP,2057,Verified
INV100324,120503,2025-12-10,SIP,1913,Verified
INV100324,120503,2026-03-09,Redemption,20000,Verified
INV100325,119552,2023-03-27,SIP,9919,Pending
